Info 0    [21:18:23.809] Starting TS Server
Info 848  [23:45:11.811] getCompletionsAtPosition: isCompletionListBlocker: 0.006581000052392483
Info 849  [23:45:11.814] getExportInfoMap: cache hit
Info 850  [23:45:11.853] collectAutoImports: resolved 0 module specifiers, plus 910 ambient and 271 from cache
Info 851  [23:45:11.853] collectAutoImports: response is complete
Info 852  [23:45:11.853] collectAutoImports: 39.40664499998093
Info 853  [23:45:11.853] getCompletionData: Semantic work: 42.50714399944991
Info 854  [23:45:11.895] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 41.67775500006974
Info 855  [23:45:11.904] getCompletionData: Get current token: 0.02428899984806776
Info 856  [23:45:11.904] getCompletionData: Is inside comment: 0.037293000146746635
Info 857  [23:45:11.904] getCompletionData: Get previous token: 0.06181600037962198
Info 858  [23:45:11.904] getCompletionsAtPosition: isCompletionListBlocker: 0.007287999615073204
Info 859  [23:45:11.908] getExportInfoMap: cache hit
Info 860  [23:45:11.930] collectAutoImports: resolved 0 module specifiers, plus 910 ambient and 271 from cache
Info 861  [23:45:11.930] collectAutoImports: response is complete
Info 862  [23:45:11.930] collectAutoImports: 21.496213999576867
Info 863  [23:45:11.930] getCompletionData: Semantic work: 25.744473999366164
Info 864  [23:45:11.975] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 44.45088099967688
Info 865  [23:45:11.984] getCompletionData: Get current token: 0.02806799951940775
Info 866  [23:45:11.984] getCompletionData: Is inside comment: 0.046575999818742275
Info 867  [23:45:11.984] getCompletionData: Get previous token: 0.06790400017052889
Info 868  [23:45:11.984] getCompletionsAtPosition: isCompletionListBlocker: 0.012895999476313591
Info 869  [23:45:11.988] getExportInfoMap: cache hit
Info 870  [23:45:12.009] collectAutoImports: resolved 0 module specifiers, plus 910 ambient and 271 from cache
Info 871  [23:45:12.009] collectAutoImports: response is complete
Info 872  [23:45:12.009] collectAutoImports: 20.200701999478042
Info 873  [23:45:12.009] getCompletionData: Semantic work: 24.223786000162363
Info 874  [23:45:12.049] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 40.447048999369144
Info 875  [23:45:12.059] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 876  [23:45:12.068] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 54 structureChanged: false structureIsReused:: Completely Elapsed: 8.918467000126839ms
Info 877  [23:45:12.068] Different program with same set of files
Info 878  [23:45:12.327] Format host information updated
Info 879  [23:45:36.005] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 880  [23:45:36.019] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 55 structureChanged: false structureIsReused:: Completely Elapsed: 13.511084999889135ms
Info 881  [23:45:36.019] Different program with same set of files
Info 882  [23:45:36.309] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 883  [23:45:36.323] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 56 structureChanged: false structureIsReused:: Completely Elapsed: 14.353227999992669ms
Info 884  [23:45:36.324] Different program with same set of files
Info 885  [23:45:36.696] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 886  [23:45:36.708] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 57 structureChanged: false structureIsReused:: Completely Elapsed: 11.291225000284612ms
Info 887  [23:45:36.708] Different program with same set of files
Info 888  [23:45:36.708] getCompletionData: Get current token: 0.02824999950826168
Info 889  [23:45:36.708] getCompletionData: Is inside comment: 0.06758099980652332
Info 890  [23:45:36.709] getCompletionData: Get previous token: 0.0685829995200038
Info 891  [23:45:36.709] getCompletionsAtPosition: isCompletionListBlocker: 0.014500999823212624
Info 892  [23:45:36.710] getCompletionData: Semantic work: 0.990646000020206
Info 893  [23:45:36.710] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.6292380001395941
Info 894  [23:45:36.713] getCompletionData: Get current token: 0.02369500044733286
Info 895  [23:45:36.713] getCompletionData: Is inside comment: 0.04574999958276749
Info 896  [23:45:36.713] getCompletionData: Get previous token: 0.06932799983769655
Info 897  [23:45:36.713] getCompletionsAtPosition: isCompletionListBlocker: 0.009158000349998474
Info 898  [23:45:36.713] getCompletionData: Semantic work: 0.2752029998227954
Info 899  [23:45:36.714] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.560283999890089
Info 900  [23:45:36.715] getCompletionData: Get current token: 0.023804999887943268
Info 901  [23:45:36.715] getCompletionData: Is inside comment: 0.04277199972420931
Info 902  [23:45:36.715] getCompletionData: Get previous token: 0.07036300003528595
Info 903  [23:45:36.715] getCompletionsAtPosition: isCompletionListBlocker: 0.008843000046908855
Info 904  [23:45:36.715] getCompletionData: Semantic work: 0.21398499980568886
Info 905  [23:45:36.716] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5963160004466772
Info 906  [23:45:36.717] getCompletionData: Get current token: 0.02504199929535389
Info 907  [23:45:36.717] getCompletionData: Is inside comment: 0.04261200036853552
Info 908  [23:45:36.717] getCompletionData: Get previous token: 0.07988800015300512
Info 909  [23:45:36.717] getCompletionsAtPosition: isCompletionListBlocker: 0.008635999634861946
Info 910  [23:45:36.717] getCompletionData: Semantic work: 0.2109960000962019
Info 911  [23:45:36.718] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5997160002589226
Info 912  [23:45:36.725] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 913  [23:45:36.737] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 58 structureChanged: false structureIsReused:: Completely Elapsed: 11.934995000250638ms
Info 914  [23:45:36.737] Different program with same set of files
Info 915  [23:45:36.738] getCompletionData: Get current token: 0.02452199999243021
Info 916  [23:45:36.738] getCompletionData: Is inside comment: 0.042705999687314034
Info 917  [23:45:36.738] getCompletionData: Get previous token: 0.07121700048446655
Info 918  [23:45:36.738] getCompletionsAtPosition: isCompletionListBlocker: 0.008747000247240067
Info 919  [23:45:36.739] getCompletionData: Semantic work: 0.9145530005916953
Info 920  [23:45:36.740] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8005499998107553
Info 921  [23:45:36.808] getCompletionData: Get current token: 0.02232200000435114
Info 922  [23:45:36.808] getCompletionData: Is inside comment: 0.03958499990403652
Info 923  [23:45:36.808] getCompletionData: Get previous token: 0.06401800084859133
Info 924  [23:45:36.808] getCompletionsAtPosition: isCompletionListBlocker: 0.018542000092566013
Info 925  [23:45:36.809] getCompletionData: Semantic work: 0.23951799981296062
Info 926  [23:45:36.809] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5783620001748204
Info 927  [23:45:36.810] getCompletionData: Get current token: 0.021579000167548656
Info 928  [23:45:36.810] getCompletionData: Is inside comment: 0.040276999585330486
Info 929  [23:45:36.810] getCompletionData: Get previous token: 0.08344499953091145
Info 930  [23:45:36.810] getCompletionsAtPosition: isCompletionListBlocker: 0.010323000140488148
Info 931  [23:45:36.811] getCompletionData: Semantic work: 0.21256199944764376
Info 932  [23:45:36.811] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.4918680004775524
Info 933  [23:45:36.813] getCompletionData: Get current token: 0.021486000157892704
Info 934  [23:45:36.813] getCompletionData: Is inside comment: 0.04483100026845932
Info 935  [23:45:36.813] getCompletionData: Get previous token: 0.06452499981969595
Info 936  [23:45:36.813] getCompletionsAtPosition: isCompletionListBlocker: 0.011605000123381615
Info 937  [23:45:36.813] getCompletionData: Semantic work: 0.24057799950242043
Info 938  [23:45:36.814] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.49961300007998943
Info 939  [23:45:37.941] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 940  [23:45:37.950] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 59 structureChanged: false structureIsReused:: Completely Elapsed: 9.110771999694407ms
Info 941  [23:45:37.950] Different program with same set of files
Info 942  [23:45:37.951] getCompletionData: Get current token: 0.026012999936938286
Info 943  [23:45:37.951] getCompletionData: Is inside comment: 0.04082100000232458
Info 944  [23:45:37.951] getCompletionData: Get previous token: 0.06393000017851591
Info 945  [23:45:37.951] getCompletionsAtPosition: isCompletionListBlocker: 0.008949999697506428
Info 946  [23:45:37.952] getCompletionData: Semantic work: 0.983776000328362
Info 947  [23:45:37.953] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5330980001017451
Info 948  [23:45:38.225] getCompletionData: Get current token: 0.022373000159859657
Info 949  [23:45:38.226] getCompletionData: Is inside comment: 0.041663000360131264
Info 950  [23:45:38.226] getCompletionData: Get previous token: 0.06474999990314245
Info 951  [23:45:38.226] getCompletionsAtPosition: isCompletionListBlocker: 0.009851999580860138
Info 952  [23:45:38.226] getCompletionData: Semantic work: 0.23539600055664778
Info 953  [23:45:38.227] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.6767770005390048
Info 954  [23:45:38.228] getCompletionData: Get current token: 0.03142799995839596
Info 955  [23:45:38.228] getCompletionData: Is inside comment: 0.04389000032097101
Info 956  [23:45:38.228] getCompletionData: Get previous token: 0.06453099939972162
Info 957  [23:45:38.228] getCompletionsAtPosition: isCompletionListBlocker: 0.010538000613451004
Info 958  [23:45:38.228] getCompletionData: Semantic work: 0.21768200024962425
Info 959  [23:45:38.229] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.48296900000423193
Info 960  [23:45:38.230] getCompletionData: Get current token: 0.03581300005316734
Info 961  [23:45:38.230] getCompletionData: Is inside comment: 0.061607000418007374
Info 962  [23:45:38.230] getCompletionData: Get previous token: 0.12054900079965591
Info 963  [23:45:38.230] getCompletionsAtPosition: isCompletionListBlocker: 0.011788000352680683
Info 964  [23:45:38.230] getCompletionData: Semantic work: 0.2151500005275011
Info 965  [23:45:38.231] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5235299998894334
Info 966  [23:45:38.622] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 967  [23:45:38.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 60 structureChanged: false structureIsReused:: Completely Elapsed: 7.105329999700189ms
Info 968  [23:45:38.629] Different program with same set of files
Info 969  [23:45:38.630] getCompletionData: Get current token: 0.02385300025343895
Info 970  [23:45:38.630] getCompletionData: Is inside comment: 0.039626000449061394
Info 971  [23:45:38.630] getCompletionData: Get previous token: 0.06272399984300137
Info 972  [23:45:38.631] getCompletionsAtPosition: isCompletionListBlocker: 0.009626999497413635
Info 973  [23:45:38.632] getCompletionData: Semantic work: 1.239776000380516
Info 974  [23:45:38.633] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5684770001098514
Info 975  [23:45:38.830] getCompletionData: Get current token: 0.037580999545753
Info 976  [23:45:38.830] getCompletionData: Is inside comment: 0.061537000350654125
Info 977  [23:45:38.830] getCompletionData: Get previous token: 0.10051000025123358
Info 978  [23:45:38.830] getCompletionsAtPosition: isCompletionListBlocker: 0.012812000699341297
Info 979  [23:45:38.831] getCompletionData: Semantic work: 0.33920499961823225
Info 980  [23:45:38.832] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7968999994918704
Info 981  [23:45:38.833] getCompletionData: Get current token: 0.03519600071012974
Info 982  [23:45:38.833] getCompletionData: Is inside comment: 0.06152299977838993
Info 983  [23:45:38.833] getCompletionData: Get previous token: 0.09898800030350685
Info 984  [23:45:38.833] getCompletionsAtPosition: isCompletionListBlocker: 0.010950000025331974
Info 985  [23:45:38.833] getCompletionData: Semantic work: 0.3154619997367263
Info 986  [23:45:38.834] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7759500006213784
Info 987  [23:45:38.835] getCompletionData: Get current token: 0.035489000380039215
Info 988  [23:45:38.835] getCompletionData: Is inside comment: 0.061113000847399235
Info 989  [23:45:38.835] getCompletionData: Get previous token: 0.10024600010365248
Info 990  [23:45:38.836] getCompletionsAtPosition: isCompletionListBlocker: 0.011858999729156494
Info 991  [23:45:38.836] getCompletionData: Semantic work: 0.338535999879241
Info 992  [23:45:38.837] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7525789998471737
Info 993  [23:45:39.067] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 994  [23:45:39.075] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 61 structureChanged: false structureIsReused:: Completely Elapsed: 7.667211000807583ms
Info 995  [23:45:39.075] Different program with same set of files
Info 996  [23:45:39.076] getCompletionData: Get current token: 0.032500999979674816
Info 997  [23:45:39.076] getCompletionData: Is inside comment: 0.04295399971306324
Info 998  [23:45:39.076] getCompletionData: Get previous token: 0.07769200019538403
Info 999  [23:45:39.076] getCompletionsAtPosition: isCompletionListBlocker: 0.01007199939340353
Info 1000 [23:45:39.077] getCompletionData: Semantic work: 1.151401000097394
Info 1001 [23:45:39.078] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5800729999318719
Info 1002 [23:45:39.384] getCompletionData: Get current token: 0.027444000355899334
Info 1003 [23:45:39.384] getCompletionData: Is inside comment: 0.060832999646663666
Info 1004 [23:45:39.384] getCompletionData: Get previous token: 0.07522200047969818
Info 1005 [23:45:39.384] getCompletionsAtPosition: isCompletionListBlocker: 0.011866999790072441
Info 1006 [23:45:39.385] getCompletionData: Semantic work: 0.2638540007174015
Info 1007 [23:45:39.385] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.677857999689877
Info 1008 [23:45:39.386] getCompletionData: Get current token: 0.022014000453054905
Info 1009 [23:45:39.386] getCompletionData: Is inside comment: 0.038196999579668045
Info 1010 [23:45:39.386] getCompletionData: Get previous token: 0.06129799969494343
Info 1011 [23:45:39.386] getCompletionsAtPosition: isCompletionListBlocker: 0.007517999969422817
Info 1012 [23:45:39.387] getCompletionData: Semantic work: 0.2079190006479621
Info 1013 [23:45:39.387] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5244589997455478
Info 1014 [23:45:39.388] getCompletionData: Get current token: 0.021530000492930412
Info 1015 [23:45:39.388] getCompletionData: Is inside comment: 0.03713800013065338
Info 1016 [23:45:39.388] getCompletionData: Get previous token: 0.061266000382602215
Info 1017 [23:45:39.388] getCompletionsAtPosition: isCompletionListBlocker: 0.008539999835193157
Info 1018 [23:45:39.388] getCompletionData: Semantic work: 0.1955600008368492
Info 1019 [23:45:39.389] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.49476899951696396
Info 1020 [23:45:39.746] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1021 [23:45:39.756] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 62 structureChanged: false structureIsReused:: Completely Elapsed: 9.821150000207126ms
Info 1022 [23:45:39.756] Different program with same set of files
Info 1023 [23:45:40.830] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1024 [23:45:40.837] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 63 structureChanged: false structureIsReused:: Completely Elapsed: 7.13661599997431ms
Info 1025 [23:45:40.837] Different program with same set of files
Info 1026 [23:45:41.454] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1027 [23:45:41.463] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 64 structureChanged: false structureIsReused:: Completely Elapsed: 8.862003000453115ms
Info 1028 [23:45:41.463] Different program with same set of files
Info 1029 [23:45:42.906] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1030 [23:45:42.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 65 structureChanged: false structureIsReused:: Completely Elapsed: 8.652222999371588ms
Info 1031 [23:45:42.915] Different program with same set of files
Info 1032 [23:45:43.500] Format host information updated
Info 1033 [23:45:43.711] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1034 [23:45:43.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 7.199828999117017ms
Info 1035 [23:45:43.718] Different program with same set of files
